system:index,S1_VH,S1_VV,S1_VV_div_VH,.geo
366,-14.735935245226301,-9.404099071003602,3.4133719668939433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79515827267193,37.137297076549345]}"
367,-16.13360422097774,-10.442879137741269,3.7074261453662287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77234106445529,37.138734381003935]}"
368,-16.977542274787808,-10.591618363764555,4.35103313957468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75248829667625,37.13972252781647]}"
369,-14.834156607290403,-8.96201004176186,3.8655799192185043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77782078768843,37.149424332884955]}"
370,-21.150676705325864,-14.815570585855449,4.30041741533873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72967108845963,37.1512209634532]}"
371,-14.816958973621567,-9.791989309552294,3.180511472041568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80818384429166,37.15175995262367]}"
372,-15.722843177671962,-9.396186104468102,4.292059237545553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76892746637564,37.15741933891362]}"
373,-16.278773764658055,-10.269645964094956,3.9894477370189083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78401916314886,37.163527882845635]}"
374,-17.212653169929702,-9.6246561823209,5.738517346344444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78500730996139,37.16487535577181]}"
375,-15.595311664476963,-9.038152699587322,4.526014036430297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7753953364213,37.17035507900494]}"
376,-20.812068899876742,-12.685385244941362,6.496334299737567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7994701860357,37.17619412835172]}"
377,-18.760778491897227,-12.716633616020637,4.0217446020940155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78132421729649,37.176373791408544]}"
378,-23.67889654316125,-14.486486868412191,8.303113364100957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80054816437665,37.18041621018708]}"
379,-30.019660940519355,-23.05719479887631,4.9687439152814195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78536663607503,37.18248233534055]}"
380,-19.922680262807596,-12.158841460664327,5.9756324944232935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7468289103863,37.182572166868965]}"
381,-19.86310336503008,-12.33932714457292,5.6542840502617215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16085785055513,37.10450856867898]}"
382,-23.530087302144498,-18.018699540882277,3.5574497652435078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10354533542831,37.113671384577]}"
383,-23.6025587157447,-14.705621741687029,7.756998320365645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1101928685308,37.118971444753306]}"
384,-23.355622703712687,-15.690981423725797,5.8406896197631335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14621531142399,37.124630831043255]}"
385,-19.1938228781138,-9.642254579616225,9.01896766423664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1471136267081,37.135859772094754]}"
386,-16.840201959806592,-10.878374501054576,3.9462331987281374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16921218269745,37.138734381003935]}"
387,-20.984858317149204,-12.147421208886255,7.651449404829454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11935568442881,37.13891404406076]}"
388,-23.387541049429363,-14.197554481357816,8.29848200942807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14316103945798,37.144393767293884]}"
389,-21.056922194425404,-14.37360806205282,4.659415212111721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16175616583925,37.14457343035071]}"
390,-22.845850256528703,-16.921068194297913,3.912714918380668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1282490057416,37.14996332205543]}"
391,-23.430961847262033,-16.968740875154975,4.428147689344696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16858336199857,37.15409557236238]}"
392,-22.558619411221898,-15.681678697011149,4.871851830053597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12995580478143,37.15553287681697]}"
393,-25.423320480557447,-16.33129239445389,8.113398521983207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.123757429321,37.161371926163746]}"
394,-16.083542592344365,-7.9532149242766215,6.501787434130133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16858336199857,37.16604316564117]}"
395,-23.81754971951672,-14.764584088970977,8.040750067589618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08962144852445,37.16649232328323]}"
396,-23.351068960059184,-15.111670634104069,6.667143958235082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10633011280908,37.17215170957318]}"
397,-23.862503092475265,-15.45571263003145,6.929135374785773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1395677783215,37.17790092739155]}"
398,-24.325759020538413,-14.636711607255243,9.309036675479442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10156904180324,37.17835008503361]}"
399,-19.315207245464247,-13.50300076527299,3.8125947720575724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62420887410399,37.37633877365355]}"
400,-17.07456900603718,-10.83240932286499,4.209359016357782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54704359119812,37.38316596981286]}"
401,-16.528490765768414,-10.20741625004045,4.2865456344303725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58495249618797,37.3880168723471]}"
402,-17.459149881639703,-10.362327220963552,5.124863069952681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55494876569837,37.39511356309165]}"
403,-17.436107059486847,-10.940451126339756,4.462370165373295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59465430125645,37.39771867741559]}"
404,-20.121627738015697,-10.467776044984662,9.233900049417013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58064058282419,37.39870682422812]}"
405,-18.81222459193567,-11.938718672520348,4.868000250896361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60148149741576,37.39987463409748]}"
406,-19.082628762160468,-12.879217707188047,4.171969314847876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59743907863722,37.403378063705546]}"
407,-17.808777095558987,-10.628100240665013,5.224776116251922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62519702091652,37.41299003724563]}"
408,-12.086929093352648,-3.4402423909724424,7.322656635437009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56545905452258,37.414337510171805]}"
409,-16.982182690038005,-10.795346629824174,4.156077199529381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61774100405833,37.42987836458707]}"
410,-18.25316188342399,-9.57183101068588,7.381303916744517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63148522790536,37.430776679871194]}"
411,-18.88699484139743,-13.241529361419191,3.6689901683695885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5469537596697,37.432213984325784]}"
412,-15.468572706541975,-9.887284348943071,3.6151709269529415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56671669592033,37.43374112030879]}"
413,-19.259206229578567,-12.329258959289582,4.931678161389774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56177596185768,37.437693707558914]}"
414,-16.722285423778228,-7.38176049108205,8.591173569339917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57785580544342,37.43778353908732]}"
415,-15.58552430564489,-9.753464271027006,3.8300637567144933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62070544449593,37.43993949576921]}"
416,-18.139388664755998,-11.120380388848568,5.03385646084635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59546278501216,37.440119158826036]}"
417,-14.89121002721177,-8.963191955267142,3.915631442162288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57632866946042,37.45467186642877]}"
418,-22.506632154649644,-11.573209230762867,12.397733380335747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55908101600532,37.45736681228113]}"
419,-15.235942782179652,-10.74827923905579,2.8103884653200404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0996825797066,37.645384201247346]}"
420,-20.431676837085888,-12.551691883765248,6.137598787127019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09833510678043,37.65625381618519]}"
421,-19.83115252217026,-11.843803096884784,6.291221015090591,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.17181729702139,37.68203546483942]}"
422,-22.758194792636985,-13.044346537176251,9.362348984277125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12654220670177,37.69029996545332]}"
423,-15.175963434816953,-9.188389984441958,3.969696871523853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10516230293973,37.701169580391166]}"
424,-21.348896778706344,-14.243726130163015,5.1347235311911446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11531326565027,37.70557132528335]}"
425,-14.893553610452452,-9.183814815389901,3.723693095557159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.17172746549298,37.70727812432318]}"
426,-15.891596317136738,-9.818442359398894,4.04869811783241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14522716461146,37.70961374406189]}"
427,-15.32907872985029,-9.850998499182216,3.5302708206602142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1169302331617,37.71078155393125]}"
428,-15.843288793288883,-9.48874516093026,4.319707726501911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11567259176392,37.72084268511338]}"
429,-15.317292331299846,-9.156953762354398,4.130797037597405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12160147263911,37.72147150581227]}"
430,-13.93368842069903,-8.3241578501333,3.6387570263246247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.13372872897473,37.724256283193036]}"
431,-18.252089507676104,-11.010502423287692,5.298570393055349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0883638071267,37.725963082232866]}"
432,-15.507426385956897,-8.726690302095639,4.765117437332841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98542144984845,37.83106597047485]}"
433,-13.445073855253181,-4.78628842497159,7.343084790481865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94957867001207,37.83286260104309]}"
434,-14.735930842580053,-8.681174908022733,4.031582890588321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93673276144916,37.83331175868515]}"
435,-16.974041911329298,-10.729719735918366,4.211455513832191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90852566152782,37.84409154209458]}"
436,-10.745903989034801,-5.523688775026686,3.328292768581141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99359611893394,37.84481019432188]}"
437,-16.69424887787454,-11.486268339936698,3.3174016306221703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9917994883657,37.847055982532176]}"
438,-17.074396082858726,-10.67832748930009,4.361208595407977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93035472293192,37.84939160227089]}"
439,-20.824291175506588,-13.403479023119152,5.521806901751321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96754497569447,37.85199671659483]}"
440,-19.186681025168376,-13.612690289798534,3.6091013129607252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93897854965947,37.86744773948169]}"
441,-14.059565361831192,-8.69221040099806,3.4414027077815863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97050941613206,37.871849484373875]}"
442,-17.489450724009867,-11.900776875365434,3.6213240163832747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94508709359148,37.87454443022624]}"
443,-20.414398550416472,-12.332394632562881,6.429843341564518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94535658817672,37.87975465887413]}"
444,-19.402097676146152,-12.53375164183337,4.862219977995188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98003155814374,37.88218011014125]}"
445,-9.530461244857726,-4.100341564676024,3.4914993700358523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94724305027337,37.89484635564734]}"
446,-14.654070845706105,-9.075684968200436,3.612755640428416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92433601052832,37.896642986215575]}"
447,-19.748172518928662,-14.367338787343883,3.4521000424859554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99700971701358,37.90472782377265]}"
448,-13.046615442747598,-8.016218210563327,3.1844887811450993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,37.90535664447153]}"
449,-16.018494958859108,-10.3511817422539,3.687493994256207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90969347139718,37.9095787263069]}"
450,-15.991250611183755,-10.441221917890983,3.5892430600513143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9166104990849,37.912632998272905]}"
451,-15.250792299206928,-7.4982514214546505,5.960107428279583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99602157020105,37.91416013425591]}"
452,-16.130595886208212,-11.062425864513314,3.2123066899347035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97023992154682,37.91892120526174]}"
453,-18.37641552532937,-11.975838248798704,4.3657385901786965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91580201532918,37.92062800430157]}"
454,-14.90003447679386,-9.751868358936461,3.2720249889583513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53006543232826,37.187423069403216]}"
455,-10.52333452960849,-2.9898887352049313,5.666887348638707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50652957188433,37.187872227045276]}"
456,-16.985316295112817,-11.018260141233613,3.9509871334662194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46394942741706,37.19101633053969]}"
457,-15.670815272153,-8.71920293787071,4.956341626635139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48425135283817,37.196675716829645]}"
458,-13.800474157530019,-7.973236785468526,3.8258129881854863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50212782699215,37.19964015726724]}"
459,-17.694859420469612,-11.594763869771503,4.073892408233939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45290014942239,37.201436787835476]}"
460,-17.17922308197469,-12.248736176000172,3.112065224387515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49835490279884,37.208802973165255]}"
461,-9.807292554018188,-0.7494063854571791,8.049865366051822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5258433504929,37.210509772205086]}"
462,-15.396762028940794,-9.964583538603634,3.4931549375770925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51093131677652,37.21706747377916]}"
463,-18.103600559493998,-12.194581055843583,3.898539603363434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49691759834425,37.21769629447804]}"
464,-18.27318947019527,-11.772196744074016,4.467857083815711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45155267649622,37.222906523125936]}"
465,-16.042988018463916,-9.444971390098978,4.568794904929521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53365869346474,37.22560146897829]}"
466,-14.648457946834808,-9.732974658012198,3.1013324898395536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45191200260986,37.233865969592195]}"
467,-17.899059622388314,-11.992397674081033,3.8964238664507787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49296501109413,37.250035644706344]}"
468,-17.998236359590933,-12.730189849725491,3.3636023790917444,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46844100383767,37.25551536793947]}"
469,-15.849298268772927,-9.468324071422135,4.3460770323406654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50185833240691,37.25704250392248]}"
470,-15.478643052263978,-9.587951187326686,3.882122062929817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50985333843558,37.25713233545089]}"
471,-13.859686142598543,-7.261004502785969,4.569494553133996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47643600986632,37.25812048226342]}"
472,-14.320840090872068,-4.296214990396652,10.056862445906033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47984960794598,37.264857846894316]}"
473,-17.825358018193732,-11.71335410389739,4.085078358510883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52467554062355,37.26899009720127]}"
474,-16.618577758976596,-11.260954725387627,3.433699643309542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44948655134274,37.27123588541156]}"
475,-16.175075892558198,-7.6857845547226304,7.062023099502011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48559882576434,37.27159521152521]}"
476,-20.66887637158952,-13.766389826765206,4.90059321595972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4724834226162,37.27213420069568]}"
477,-18.94224705834892,-13.492333665684425,3.507448793017957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52081278490184,37.2744698204344]}"
478,-15.343776433254197,-7.799713424104352,5.680758159141276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48649714104846,37.27644611405946]}"
479,-14.922228413792686,-8.563689621987102,4.323683338036133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8655861909469,37.09480676361049]}"
480,-16.5004607314935,-10.948979922501891,3.5904433671828824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8632505712082,37.09687288876397]}"
481,-14.70477698740471,-9.343406401893002,3.436663881114893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88705592623735,37.09929834003109]}"
482,-14.580019786026977,-8.387965958719576,4.16107345801313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81815514394539,37.11043744955417]}"
483,-16.006077858941484,-10.1433384896883,3.8572157988191353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82902475888324,37.12579864091261]}"
484,-15.918766736271394,-9.872377346692566,4.023823650819762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86046579382742,37.15032264816907]}"
485,-15.957796342621169,-10.277866913854707,3.6982217025910447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81905345922951,37.15140062651002]}"
486,-17.070169580024192,-11.34635929829141,3.735777724392571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82363486717853,37.161192263106926]}"
487,-12.075905986838725,-5.841893777516518,4.2014695555652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88328300204405,37.162090578391044]}"
488,-16.850770522291604,-10.093965336135556,4.738932454591813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83531296587208,37.16343805131722]}"
489,-20.509186927712406,-13.704558870404048,4.79140416142841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85570472282159,37.17870941114725]}"
490,-18.073276213358216,-12.575751543036297,3.54611215385667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.84690123303722,37.17951789490296]}"
491,-18.83315744448968,-10.888972997210892,6.229001632981892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85669286963412,37.180685704772316]}"
492,-19.18027538719434,-13.449316583963288,3.741931907581686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16409178557797,37.19730453752853]}"
493,-22.943822149649158,-14.133893632789803,7.603137623757185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10785724879209,37.20485038591513]}"
494,-24.114291068356085,-16.35583864236135,5.9682257568707575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.095191003286,37.20494021744354]}"
495,-22.15528545084594,-15.926928027448541,4.196002539257647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10237752555895,37.20511988050037]}"
496,-21.010221109428237,-14.787418630849274,4.190638975314838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14908992033317,37.20646735342655]}"
497,-21.231643949622438,-12.726634892921297,7.087627844911519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14450851238416,37.20961145692097]}"
498,-23.437475240724954,-13.907441998143836,8.974356637944917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09608931857012,37.21015044609144]}"
499,-24.3796007990329,-14.962266835900241,8.744468070552513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10677927045114,37.22110989255769]}"
500,-22.501548878933967,-12.053592439634041,11.086530188884392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14037626207721,37.22254719701229]}"
501,-18.983214978781106,-11.827350049335182,5.195011256802709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15340183369695,37.22497264827941]}"
502,-19.433961636543795,-12.029347827520631,5.501249991529701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09878426442248,37.22802692024541]}"
503,-23.326415203070912,-13.625881439097892,9.333690082494035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12860833185525,37.23063203456936]}"
504,-21.9650914840406,-13.9607066303844,6.315947121836987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14432884932734,37.238627040598026]}"
505,-22.78553997631575,-13.382653620798248,8.715426316514586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08297391542197,37.243657606189096]}"
506,-24.14949619574869,-16.34835735271176,6.027176149691871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10390466154196,37.24464575300163]}"
507,-20.436148933089466,-8.708490228986257,14.885583746239101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15582728496406,37.24859834025175]}"
508,-22.63014036901595,-14.365865478269352,6.705443215484509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10040123193389,37.272493526809335]}"
509,-16.963989095229433,-10.583463215253378,4.34562841478657,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97383318268331,37.46266687245743]}"
510,-23.824741488085998,-16.170634087171084,5.826540104642686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91535285768713,37.46410417691202]}"
511,-13.907462842474914,-8.867334015412531,3.1916325287753584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92020376022137,37.4661703020655]}"
512,-18.49004357524629,-13.108098241321073,3.452983740940863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90816633541417,37.4714703622418]}"
513,-28.024346785953643,-17.48690793978227,11.3173275251616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95532788783044,37.47425513962258]}"
514,-13.834241309737322,-6.750982969522048,5.108881554582092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91310706947682,37.492580771418616]}"
515,-17.156094567110877,-10.688897834033138,4.433223975631012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9851519552632,37.49365874975956]}"
516,5.680600887398684,6.514085080097145,1.2115697437748387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93969720188676,37.49590453796986]}"
517,-13.782711516252016,-8.37388354676565,3.474423845140505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93520562546617,37.50803179430547]}"
518,-17.698355187306596,-8.630108437559166,8.06909214600188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9737433511549,37.50982842487371]}"
519,-19.85901000719836,-12.248798279352801,5.76794582675955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.941493832455,37.51144539238513]}"
520,-11.090228071337515,-5.633493472988215,3.5129620632289793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94248197926753,37.51539797963525]}"
521,-17.894855200709806,-8.039724465974174,9.671928414102862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96170592634769,37.51629629491937]}"
522,-18.435518183253542,-10.959538297511523,5.592396929279756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92433601052832,37.517823430902375]}"
523,-13.179680537304675,-7.780389438611502,3.466802570219152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93502596240934,37.528064225141335]}"
524,-21.365118233700308,-12.617779506401995,7.494348294090335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99817752688294,37.533274453789225]}"
525,-23.282343840140847,-14.140905106002222,8.206233560482014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91373589017572,37.54495255248278]}"
526,-20.347148252343672,-14.389899980524408,3.942074496087852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9881163957008,37.549264465846555]}"
527,-19.076717530004707,-12.592151454676022,4.45098988700547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97356368809807,37.551869580170504]}"
528,-22.56558867488467,-14.319862248647787,6.676865727683209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92469533664196,37.552588232397795]}"
529,-17.885497714878245,-6.674786957673801,13.215118923436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41526073901778,37.462756703985846]}"
530,-18.440739518194654,-12.107736697331902,4.298335217102327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37295008913576,37.46446350302568]}"
531,-20.11040673047649,-13.64311058782753,4.433325452844466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44247969212661,37.4759619386624]}"
532,-18.10091485519566,-9.13862804965897,7.874603228474367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4108589941256,37.48431627080471]}"
533,-17.29419509846005,-11.687153625744068,3.6366721213458217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39217403621592,37.491323130020845]}"
534,-17.88057776509334,-11.644531689916061,4.2034376272462906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41526073901778,37.491592624606085]}"
535,-16.1208516117961,-10.20551394015641,3.9042153729251665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40690640687548,37.49186211919132]}"
536,-15.888285298147558,-6.201827509445842,9.303487508873483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43744912653554,37.50192325037346]}"
537,-16.15996761642549,-10.347742458038972,3.812611169351506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39352150914209,37.51144539238513]}"
538,-15.243860757658299,-7.252885278355705,6.296475936387952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3919943731591,37.51539797963525]}"
539,-17.48186641900096,-10.403903320332535,5.1026562219281235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4319694033024,37.519260735356966]}"
540,-17.63419862889156,-11.5213043447025,4.085915947704559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40241483045487,37.51935056688538]}"
541,-18.02525135322295,-10.465255343941195,5.701637483588432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41633871735873,37.5202488821695]}"
542,-15.062347227292152,-4.085609888092457,12.52200099389767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3920842046875,37.52312349107868]}"
543,-24.025414594812602,-17.017164005545723,5.021402782843172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42208793517709,37.52698624680039]}"
544,-18.216078507295265,-13.488279269031457,2.970160538941674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37420773053353,37.52842355125498]}"
545,-16.73746595496159,-10.89596131814523,3.8384020598226454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3875926282669,37.535430410471115]}"
546,-15.740325822131535,-7.8549927088804505,6.14516164615704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37070430092545,37.5458508677669]}"
547,-17.708515170614866,-10.316050417428656,5.485882170771974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44454581728009,37.55016278113067]}"
548,-21.195528580628434,-13.655259912901762,5.675797165236632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.01497144841413,37.558786607858224]}"
